,Unnamed: 0,2023-03-21 19:00:00+00:00,2023-03-21 20:00:00+00:00,2023-03-21 21:00:00+00:00,2023-03-21 22:00:00+00:00,2023-03-21 23:00:00+00:00,2023-03-22 00:00:00+00:00,2023-03-22 01:00:00+00:00,2023-03-22 02:00:00+00:00,2023-03-22 03:00:00+00:00,2023-03-22 04:00:00+00:00,2023-03-22 05:00:00+00:00
478,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
479,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
480,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
481,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
482,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
483,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
484,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
485,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
486,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
487,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
488,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
489,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
490,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
491,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
492,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
493,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
494,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
495,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
496,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
497,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
498,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
499,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
500,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
501,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
502,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
503,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
504,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
505,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
506,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
507,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
508,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
509,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
510,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
511,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
512,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
513,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
514,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
515,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
516,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
517,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
518,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
519,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
520,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
521,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
522,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
523,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
524,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
525,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
526,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
527,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
528,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
529,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
530,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
531,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
532,,1.816,0.5952999999999999,1.5104,1.2262,0.4508,0.6608,1.2879,0.6713,1.1223,0.8402000000000001,1.4657
533,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
534,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
535,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
536,,0.589,0.6688000000000001,1.5491,0.9676,0.4958,0.7582,0.8449,0.5964,0.9890999999999999,0.7957000000000001,1.3797000000000001
537,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
538,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
539,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
540,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
541,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
542,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
543,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
544,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
545,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
546,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
547,,0.4676,0.5622,0.8466,0.8022,0.4808,0.6184,0.72,0.3886,0.6144,0.7506,0.647
548,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
549,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
550,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
551,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
552,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
553,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
554,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
555,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
556,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
557,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
558,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
559,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
560,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
561,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
562,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
563,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
564,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
565,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
566,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
567,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
568,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
569,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
570,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
571,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
572,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
573,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
574,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
575,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
576,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
577,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
578,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
579,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
580,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
581,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
582,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
583,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
584,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
585,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
586,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
587,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
588,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
589,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
590,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
591,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
592,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
593,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
594,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
595,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
596,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
597,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
598,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
599,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
600,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
601,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
602,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
603,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
604,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
605,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
606,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
607,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
608,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
609,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
610,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
611,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
612,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
613,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
614,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
615,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
616,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
617,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
618,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
619,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
620,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
621,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
622,,2.9216,0.4152,0.7692,1.3194,0.3908,0.4236,1.606,0.5384,0.8808,0.8396,0.819
623,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
624,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
625,,1.816,0.5952999999999999,1.5104,1.2262,0.4508,0.6608,1.2879,0.6713,1.1223,0.8402000000000001,1.4657
626,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
627,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
628,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
629,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
630,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
631,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
632,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
633,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
634,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
635,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
636,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
637,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
638,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
639,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
640,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
641,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
642,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
643,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
644,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
645,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
646,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
647,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
648,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
649,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
650,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
651,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
652,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
653,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
654,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
655,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
656,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
657,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
658,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
659,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
660,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
661,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
662,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
663,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
664,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
665,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
666,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
667,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
668,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
669,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
670,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
671,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
672,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
673,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
674,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
675,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
676,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
677,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
678,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
679,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
680,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
681,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
682,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
683,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
684,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
685,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
686,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
687,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
688,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
689,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
690,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
691,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
692,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
693,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
694,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
695,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
696,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
697,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
698,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
699,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
700,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
701,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
702,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
703,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
704,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
705,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
706,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
707,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
708,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
709,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
710,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
711,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
712,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
713,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
714,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
715,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
716,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
717,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
718,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
719,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
720,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
721,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
722,,0.7104,0.7754,2.2516,1.133,0.5108,0.898,0.9698,0.8042,1.3638,0.8408,2.1124
